ScanId,SiteUrl,StartDate,EndDate,ScanDuration,Status
28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/,03/28/2022 21:19:03,03/28/2022 21:19:04,1,Finished
28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/search,03/28/2022 21:18:45,03/28/2022 21:18:46,0,Finished
28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130021,03/28/2022 21:19:17,03/28/2022 21:19:20,2,Finished
28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130023,03/28/2022 21:19:13,03/28/2022 21:19:14,1,Finished
28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130024,03/28/2022 21:18:59,03/28/2022 21:19:00,1,Finished
28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130025,03/28/2022 21:18:40,03/28/2022 21:18:41,1,Finished
28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130026,03/28/2022 21:18:27,03/28/2022 21:18:28,1,Finished
28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130027,03/28/2022 21:19:15,03/28/2022 21:19:19,3,Finished
28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130032,03/28/2022 21:19:08,03/28/2022 21:19:09,0,Finished
28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130033,03/28/2022 21:18:51,03/28/2022 21:18:52,0,Finished
28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130034,03/28/2022 21:18:28,03/28/2022 21:18:29,1,Finished
28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130035,03/28/2022 21:18:52,03/28/2022 21:18:53,1,Finished
28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130036,03/28/2022 21:18:42,03/28/2022 21:18:43,0,Finished
28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130037,03/28/2022 21:19:02,03/28/2022 21:19:03,1,Finished
28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130038,03/28/2022 21:18:48,03/28/2022 21:18:49,1,Finished
28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130039,03/28/2022 21:18:42,03/28/2022 21:18:43,1,Finished
28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130041,03/28/2022 21:18:21,03/28/2022 21:18:22,1,Finished
