WebUrlAbsolute,StartDate,EndDate,ScanDuration,Status,Template,ScanId,SiteUrl,WebUrl
https://bertonline.sharepoint.com/,03/28/2022 21:19:04,03/28/2022 21:19:04,0,Finished,SITEPAGEPUBLISHING#0,28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/,/
https://bertonline.sharepoint.com/search,03/28/2022 21:18:45,03/28/2022 21:18:46,0,Finished,SRCHCEN#0,28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/search,/
https://bertonline.sharepoint.com/sites/130021,03/28/2022 21:19:18,03/28/2022 21:19:19,0,Finished,STS#0,28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130021,/
https://bertonline.sharepoint.com/sites/130021/blog,03/28/2022 21:19:18,03/28/2022 21:19:19,0,Finished,BLOG#0,28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130021,/blog
https://bertonline.sharepoint.com/sites/130021/sub1,03/28/2022 21:19:19,03/28/2022 21:19:19,0,Finished,STS#0,28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130021,/sub1
https://bertonline.sharepoint.com/sites/130021/sub1/sub11,03/28/2022 21:19:19,03/28/2022 21:19:20,0,Finished,STS#0,28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130021,/sub1/sub11
https://bertonline.sharepoint.com/sites/130021/sub1/sub12,03/28/2022 21:19:20,03/28/2022 21:19:20,0,Finished,STS#0,28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130021,/sub1/sub12
https://bertonline.sharepoint.com/sites/130021/sub2,03/28/2022 21:19:20,03/28/2022 21:19:20,0,Finished,STS#0,28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130021,/sub2
https://bertonline.sharepoint.com/sites/130023,03/28/2022 21:19:14,03/28/2022 21:19:14,0,Finished,STS#0,28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130023,/
https://bertonline.sharepoint.com/sites/130023/blog,03/28/2022 21:19:14,03/28/2022 21:19:14,0,Finished,BLOG#0,28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130023,/blog
https://bertonline.sharepoint.com/sites/130024,03/28/2022 21:18:59,03/28/2022 21:19:00,0,Finished,STS#0,28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130024,/
https://bertonline.sharepoint.com/sites/130024/blog,03/28/2022 21:18:59,03/28/2022 21:19:00,0,Finished,BLOG#0,28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130024,/blog
https://bertonline.sharepoint.com/sites/130025,03/28/2022 21:18:40,03/28/2022 21:18:41,0,Finished,STS#0,28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130025,/
https://bertonline.sharepoint.com/sites/130025/blog,03/28/2022 21:18:40,03/28/2022 21:18:41,0,Finished,BLOG#0,28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130025,/blog
https://bertonline.sharepoint.com/sites/130026,03/28/2022 21:18:27,03/28/2022 21:18:28,0,Finished,STS#0,28d79d2e-6849-4e7c-9f8c-4b84e058ea86,https://bertonline.sharepoint.com/sites/130026,/
