ScanId,SiteUrl,StartDate,EndDate,ScanDuration,Status
408f7dc5-3290-447a-9278-d28f08ee97e2,https://bertonline.sharepoint.com/sites/devinfopath,05/09/2023 14:25:48,05/09/2023 14:25:50,2,Finished
408f7dc5-3290-447a-9278-d28f08ee97e2,https://bertonline.sharepoint.com/sites/modernizationtestpages,05/09/2023 14:25:50,05/09/2023 14:25:57,7,Finished
408f7dc5-3290-447a-9278-d28f08ee97e2,https://bertonline.sharepoint.com/sites/temp3,05/09/2023 14:25:44,05/09/2023 14:25:48,3,Finished
