ScanId,SiteUrl,StartDate,EndDate,ScanDuration,Status
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/130050,04/24/2025 14:07:14,04/24/2025 14:07:14,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/130051,04/24/2025 14:07:11,04/24/2025 14:07:12,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/130052,04/24/2025 14:07:22,04/24/2025 14:07:23,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/130053,04/24/2025 14:07:30,04/24/2025 14:07:31,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/130054,04/24/2025 14:07:17,04/24/2025 14:07:17,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/130055,04/24/2025 14:06:32,04/24/2025 14:07:01,28,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/130056,04/24/2025 14:06:24,04/24/2025 14:06:25,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/130057,04/24/2025 14:07:17,04/24/2025 14:07:18,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/130058,04/24/2025 14:07:06,04/24/2025 14:07:06,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/130059,04/24/2025 14:07:09,04/24/2025 14:07:10,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/130060,04/24/2025 14:07:35,04/24/2025 14:08:12,37,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/130061,04/24/2025 14:06:23,04/24/2025 14:06:24,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/130062,04/24/2025 14:06:25,04/24/2025 14:06:26,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/130063,04/24/2025 14:07:24,04/24/2025 14:07:25,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/130064,04/24/2025 14:07:22,04/24/2025 14:07:22,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/130065,04/24/2025 14:07:16,04/24/2025 14:07:17,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/130066,04/24/2025 14:07:11,04/24/2025 14:07:12,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/130067,04/24/2025 14:07:30,04/24/2025 14:07:30,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/130068,04/24/2025 14:07:16,04/24/2025 14:07:17,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/130069,04/24/2025 14:06:26,04/24/2025 14:06:40,13,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/130070,04/24/2025 14:07:12,04/24/2025 14:07:12,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/130071,04/24/2025 14:07:23,04/24/2025 14:07:23,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/130072,04/24/2025 14:07:09,04/24/2025 14:07:10,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/130073,04/24/2025 14:07:26,04/24/2025 14:07:27,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/130074,04/24/2025 14:06:19,04/24/2025 14:06:19,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140008,04/24/2025 14:06:25,04/24/2025 14:06:26,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140009,04/24/2025 14:07:15,04/24/2025 14:07:16,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140010,04/24/2025 14:07:31,04/24/2025 14:07:32,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140011,04/24/2025 14:07:18,04/24/2025 14:07:19,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140012,04/24/2025 14:07:18,04/24/2025 14:07:19,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140013,04/24/2025 14:07:30,04/24/2025 14:07:30,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140014,04/24/2025 14:07:23,04/24/2025 14:07:23,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140015,04/24/2025 14:07:30,04/24/2025 14:07:31,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140016,04/24/2025 14:06:19,04/24/2025 14:06:19,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140017,04/24/2025 14:07:30,04/24/2025 14:07:31,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140018,04/24/2025 14:07:12,04/24/2025 14:07:13,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140019,04/24/2025 14:07:05,04/24/2025 14:07:06,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140020,04/24/2025 14:07:23,04/24/2025 14:07:24,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140021,04/24/2025 14:07:18,04/24/2025 14:07:19,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140026,04/24/2025 14:07:25,04/24/2025 14:07:26,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140027,04/24/2025 14:07:05,04/24/2025 14:07:06,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140028,04/24/2025 14:07:17,04/24/2025 14:07:18,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140029,04/24/2025 14:07:22,04/24/2025 14:07:22,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140031,04/24/2025 14:07:13,04/24/2025 14:07:13,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140032,04/24/2025 14:07:22,04/24/2025 14:07:23,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140033,04/24/2025 14:06:26,04/24/2025 14:06:26,0,Finished
