WebUrlAbsolute,StartDate,EndDate,ScanDuration,Status,Template,ScanId,SiteUrl,WebUrl
https://bertonline.sharepoint.com/sites/O365Seattle5,09/08/2023 12:55:13,09/08/2023 12:55:14,1,Finished,GROUP#0,65c3543c-127b-496e-b2bc-b2ccb5c59e2a,https://bertonline.sharepoint.com/sites/O365Seattle5,/
https://bertonline.sharepoint.com/sites/O365Seattle5-Budget,09/08/2023 12:52:22,09/08/2023 12:52:24,1,Finished,TEAMCHANNEL#0,65c3543c-127b-496e-b2bc-b2ccb5c59e2a,https://bertonline.sharepoint.com/sites/O365Seattle5-Budget,/
https://bertonline.sharepoint.com/sites/O365Seattle5-PlanningTeam,09/08/2023 12:52:23,09/08/2023 12:52:24,1,Finished,TEAMCHANNEL#0,65c3543c-127b-496e-b2bc-b2ccb5c59e2a,https://bertonline.sharepoint.com/sites/O365Seattle5-PlanningTeam,/
https://bertonline.sharepoint.com/sites/O365Seattle5-Registration,09/08/2023 12:52:23,09/08/2023 12:52:25,1,Finished,TEAMCHANNEL#0,65c3543c-127b-496e-b2bc-b2ccb5c59e2a,https://bertonline.sharepoint.com/sites/O365Seattle5-Registration,/
https://bertonline.sharepoint.com/sites/O365Seattle5-Social,09/08/2023 12:52:23,09/08/2023 12:52:25,1,Finished,TEAMCHANNEL#0,65c3543c-127b-496e-b2bc-b2ccb5c59e2a,https://bertonline.sharepoint.com/sites/O365Seattle5-Social,/
https://bertonline.sharepoint.com/sites/O365Seattle5-Speakers,09/08/2023 12:52:22,09/08/2023 12:52:23,1,Finished,TEAMCHANNEL#0,65c3543c-127b-496e-b2bc-b2ccb5c59e2a,https://bertonline.sharepoint.com/sites/O365Seattle5-Speakers,/
https://bertonline.sharepoint.com/sites/O365Seattle5-Sponsors,09/08/2023 12:52:19,09/08/2023 12:52:21,1,Finished,TEAMCHANNEL#0,65c3543c-127b-496e-b2bc-b2ccb5c59e2a,https://bertonline.sharepoint.com/sites/O365Seattle5-Sponsors,/
https://bertonline.sharepoint.com/sites/OfficeTrainingServices,09/08/2023 12:59:39,09/08/2023 12:59:40,1,Finished,GROUP#0,65c3543c-127b-496e-b2bc-b2ccb5c59e2a,https://bertonline.sharepoint.com/sites/OfficeTrainingServices,/
https://bertonline.sharepoint.com/sites/PageLoadTest,09/08/2023 13:00:25,09/08/2023 13:00:57,32,Finished,SITEPAGEPUBLISHING#0,65c3543c-127b-496e-b2bc-b2ccb5c59e2a,https://bertonline.sharepoint.com/sites/PageLoadTest,/
https://bertonline.sharepoint.com/sites/PageLoadTest2,09/08/2023 13:01:29,09/08/2023 13:01:31,1,Finished,SITEPAGEPUBLISHING#0,65c3543c-127b-496e-b2bc-b2ccb5c59e2a,https://bertonline.sharepoint.com/sites/PageLoadTest2,/
https://bertonline.sharepoint.com/sites/PageLoadTest3,09/08/2023 12:59:05,09/08/2023 12:59:06,1,Finished,GROUP#0,65c3543c-127b-496e-b2bc-b2ccb5c59e2a,https://bertonline.sharepoint.com/sites/PageLoadTest3,/
