ScanId,AppIdentifier,HasExpired,HasTenantScopedPermissions,HasSiteCollectionScopedPermissions,Title,AllowAppOnly,AppId,RedirectUri,AppDomains,ValidUntil,RemediationCode
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|bf9d54ac-522f-4ef7-a815-ebe03cafaa71@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,Contoso.EventReceivers,False,bf9d54ac-522f-4ef7-a815-ebe03cafaa71,,"localhost:44375,bjansen.servicebus.windows.net",01/27/2017 16:07:56,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|c1c38adf-4f28-4c3e-ba99-2a319d3828b5@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,Branding.ClientSideRendering,False,c1c38adf-4f28-4c3e-ba99-2a319d3828b5,,localhost:44303,06/16/2016 18:43:50,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|c3205c8a-fd62-4c5c-86ad-b9e65e1d2b7e@d8623c9e-30c7-473a-83bc-d907df44a26e,False,False,True,Web scoped app,True,c3205c8a-fd62-4c5c-86ad-b9e65e1d2b7e,https://www.pnpweb.com/default.aspx,www.pnpweb.com,03/15/2024 08:36:47,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|c6e0ffdc-a59f-4478-b5b5-fe262000b482@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,providerhostedapp1,False,c6e0ffdc-a59f-4478-b5b5-fe262000b482,,localhost:44300,09/20/2016 20:37:37,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|c824c777-c730-4feb-832a-56116f70eb21@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,Core.Services.Authenticate.SharePoint,False,c824c777-c730-4feb-832a-56116f70eb21,,localhost:44349,10/27/2015 12:39:24,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|c8c467d5-83d8-4538-8c23-3b8ff7ac701d@d8623c9e-30c7-473a-83bc-d907df44a26e,True,True,False,MyApp,True,c8c467d5-83d8-4538-8c23-3b8ff7ac701d,,MyApp,06/19/2014 20:00:49,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|cc41d4f8-b28f-4df4-b47c-0a1c802e50f9@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,Core.DisplayCalendarEvents,False,cc41d4f8-b28f-4df4-b47c-0a1c802e50f9,,localhost:44353,12/09/2015 07:59:10,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|ccfc844d-996a-473e-bb21-4354f4dbf193@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,Core.CrossDomainLib,False,ccfc844d-996a-473e-bb21-4354f4dbf193,,localhost:44300,07/29/2016 12:39:53,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|cf4ca5a3-8bd6-4294-8eaf-fc96f3d8aecf@d8623c9e-30c7-473a-83bc-d907df44a26e,True,True,True,Provisioning.Yammer,False,cf4ca5a3-8bd6-4294-8eaf-fc96f3d8aecf,,localhost:44359,03/01/2016 11:31:28,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|cf7be0b7-51a9-4b89-b43d-7f77f957a5d7@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,SubSiteCreationApp,False,cf7be0b7-51a9-4b89-b43d-7f77f957a5d7,,localhost:44339,05/09/2015 20:18:54,
