ScanId,AppIdentifier,ServerRelativeUrl
4d648e51-6a90-444d-936e-7228a4574aa8,i:0i.t|ms.sp.ext|5cf14724-ca05-4e63-9c29-8044b847a3c7@d8623c9e-30c7-473a-83bc-d907df44a26e,/sites/prov-1
4d648e51-6a90-444d-936e-7228a4574aa8,i:0i.t|ms.sp.ext|5cf14724-ca05-4e63-9c29-8044b847a3c7@d8623c9e-30c7-473a-83bc-d907df44a26e,/sites/prov-1/sub2
4d648e51-6a90-444d-936e-7228a4574aa8,i:0i.t|ms.sp.ext|5cf14724-ca05-4e63-9c29-8044b847a3c7@d8623c9e-30c7-473a-83bc-d907df44a26e,/sites/prov-1/sub2/sub21
4d648e51-6a90-444d-936e-7228a4574aa8,i:0i.t|ms.sp.ext|5cf14724-ca05-4e63-9c29-8044b847a3c7@d8623c9e-30c7-473a-83bc-d907df44a26e,/sites/prov-1/testsub1
4d648e51-6a90-444d-936e-7228a4574aa8,i:0i.t|ms.sp.ext|5cf14724-ca05-4e63-9c29-8044b847a3c7@d8623c9e-30c7-473a-83bc-d907df44a26e,/sites/prov-1/testsub1/testsub11
4d648e51-6a90-444d-936e-7228a4574aa8,i:0i.t|ms.sp.ext|5cf14724-ca05-4e63-9c29-8044b847a3c7@d8623c9e-30c7-473a-83bc-d907df44a26e,<tenant>
