WebUrlAbsolute,StartDate,EndDate,ScanDuration,Status,Template,ScanId,SiteUrl,WebUrl
https://bertonline.sharepoint.com/,01/04/2023 18:16:59,01/04/2023 18:17:01,1,Finished,SITEPAGEPUBLISHING#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/,/
https://bertonline.sharepoint.com/search,01/04/2023 18:13:57,01/04/2023 18:14:26,29,Finished,SRCHCEN#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/search,/
https://bertonline.sharepoint.com/sites/130021,01/04/2023 18:18:28,01/04/2023 18:18:31,2,Finished,STS#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130021,/
https://bertonline.sharepoint.com/sites/130021/blog,01/04/2023 18:18:28,01/04/2023 18:18:29,1,Finished,BLOG#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130021,/blog
https://bertonline.sharepoint.com/sites/130021/sub1,01/04/2023 18:18:30,01/04/2023 18:18:31,1,Finished,STS#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130021,/sub1
https://bertonline.sharepoint.com/sites/130021/sub1/sub11,01/04/2023 18:18:31,01/04/2023 18:18:32,1,Finished,STS#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130021,/sub1/sub11
https://bertonline.sharepoint.com/sites/130021/sub1/sub12,01/04/2023 18:18:31,01/04/2023 18:18:32,1,Finished,STS#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130021,/sub1/sub12
https://bertonline.sharepoint.com/sites/130021/sub2,01/04/2023 18:18:32,01/04/2023 18:18:34,1,Finished,STS#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130021,/sub2
https://bertonline.sharepoint.com/sites/130023,01/04/2023 18:18:17,01/04/2023 18:18:19,2,Finished,STS#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130023,/
https://bertonline.sharepoint.com/sites/130023/blog,01/04/2023 18:18:17,01/04/2023 18:18:18,0,Finished,BLOG#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130023,/blog
https://bertonline.sharepoint.com/sites/130024,01/04/2023 18:16:48,01/04/2023 18:16:50,2,Finished,STS#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130024,/
https://bertonline.sharepoint.com/sites/130024/blog,01/04/2023 18:16:48,01/04/2023 18:16:49,0,Finished,BLOG#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130024,/blog
https://bertonline.sharepoint.com/sites/130025,01/04/2023 18:13:36,01/04/2023 18:13:38,2,Finished,STS#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130025,/
https://bertonline.sharepoint.com/sites/130025/blog,01/04/2023 18:13:36,01/04/2023 18:13:37,1,Finished,BLOG#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130025,/blog
https://bertonline.sharepoint.com/sites/130026,01/04/2023 18:20:34,01/04/2023 18:20:36,2,Finished,STS#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130026,/
https://bertonline.sharepoint.com/sites/130026/blog,01/04/2023 18:20:34,01/04/2023 18:20:35,0,Finished,BLOG#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130026,/blog
https://bertonline.sharepoint.com/sites/130027,01/04/2023 18:18:24,01/04/2023 18:18:26,2,Finished,STS#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130027,/
https://bertonline.sharepoint.com/sites/130027/blog,01/04/2023 18:18:24,01/04/2023 18:18:25,0,Finished,BLOG#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130027,/blog
https://bertonline.sharepoint.com/sites/130027/sub1,01/04/2023 18:18:25,01/04/2023 18:18:26,1,Finished,STS#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130027,/sub1
https://bertonline.sharepoint.com/sites/130027/sub1/sub11,01/04/2023 18:18:27,01/04/2023 18:18:28,1,Finished,STS#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130027,/sub1/sub11
https://bertonline.sharepoint.com/sites/130027/sub1/sub11/sub111,01/04/2023 18:18:27,01/04/2023 18:18:28,1,Finished,STS#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130027,/sub1/sub11/sub111
https://bertonline.sharepoint.com/sites/130027/sub1/sub11/sub112,01/04/2023 18:18:28,01/04/2023 18:18:29,1,Finished,STS#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130027,/sub1/sub11/sub112
https://bertonline.sharepoint.com/sites/130027/sub1/sub12,01/04/2023 18:18:28,01/04/2023 18:18:29,1,Finished,STS#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130027,/sub1/sub12
https://bertonline.sharepoint.com/sites/130027/sub2,01/04/2023 18:18:29,01/04/2023 18:18:30,1,Finished,STS#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130027,/sub2
https://bertonline.sharepoint.com/sites/130032,01/04/2023 18:18:03,01/04/2023 18:18:05,2,Finished,STS#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130032,/
https://bertonline.sharepoint.com/sites/130032/blog,01/04/2023 18:18:03,01/04/2023 18:18:04,1,Finished,BLOG#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130032,/blog
https://bertonline.sharepoint.com/sites/130033,01/04/2023 18:16:25,01/04/2023 18:16:27,1,Finished,STS#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130033,/
https://bertonline.sharepoint.com/sites/130033/blog,01/04/2023 18:16:25,01/04/2023 18:16:26,0,Finished,BLOG#0,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130033,/blog
