ScanId,SiteUrl,LastItemUserModifiedDate,RootWebTemplate,SubWebTemplates,SubWebCount,SubWebDepth,ClassicLists,ModernLists,ClassicPages,ClassicWikiPages,ClassicASPXPages,ClassicBlogPages,ClassicWebPartPages,ClassicPublishingPages,ModernPages,ClassicWorkflows,ClassicInfoPathForms,ClassicExtensibilities,SharePointAddIns,AzureACSPrincipals,AggregatedRemediationCodes
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130060,08/21/2017 17:01:50,STS#0,BLOG#0,1,1,8,8,12,11,0,1,0,0,0,0,0,1,0,0,"CE9,CL4,CP2,CS1,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130061,08/21/2017 17:01:55,STS#0,BLOG#0,1,1,8,8,12,11,0,1,0,0,0,0,0,0,0,0,"CL4,CP2,CS1,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130062,08/21/2017 17:01:59,STS#0,BLOG#0,1,1,8,8,12,11,0,1,0,0,0,0,0,1,0,0,"CE9,CL4,CP2,CS1,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130063,08/21/2017 17:02:04,STS#0,BLOG#0,1,1,8,8,16,12,0,4,0,0,0,1,0,1,0,0,"CE9,CL4,CP2,WF1,CS1,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130064,08/21/2017 17:02:08,STS#0,BLOG#0,1,1,8,9,17,15,0,2,0,0,0,1,1,1,0,0,"CE9,CL4,CP2,IF2,WF1,CS1,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130065,08/21/2017 17:02:13,STS#0,BLOG#0,1,1,8,8,12,11,0,1,0,0,0,0,0,1,0,0,"CE9,CL4,CP2,CS1,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130066,08/21/2017 17:02:17,STS#0,BLOG#0,1,1,8,8,13,11,0,2,0,0,0,0,0,1,0,0,"CE9,CL4,CP2,CS1,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130067,08/21/2017 17:02:22,STS#0,BLOG#0,1,1,8,10,12,11,0,1,0,0,0,0,0,1,0,0,"CE9,CL4,CP2,CS1,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130068,08/21/2017 17:02:40,STS#0,BLOG#0,1,1,8,8,12,11,0,1,0,0,0,0,0,1,0,0,"CE9,CL4,CP2,CS1,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130069,08/21/2017 17:02:56,STS#0,BLOG#0,1,1,8,8,12,11,0,1,0,0,0,0,0,1,0,0,"CE9,CL4,CP2,CS1,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130070,08/21/2017 17:03:00,STS#0,BLOG#0,1,1,8,8,12,11,0,1,0,0,0,0,0,1,0,0,"CE9,CL4,CP2,CS1,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130071,08/21/2017 17:03:05,STS#0,BLOG#0,1,1,8,8,12,11,0,1,0,0,0,0,0,1,0,0,"CE9,CL4,CP2,CS1,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130072,08/21/2017 17:03:09,STS#0,BLOG#0,1,1,8,8,12,11,0,1,0,0,0,0,0,1,0,0,"CE9,CL4,CP2,CS1,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130073,08/21/2017 17:03:13,STS#0,BLOG#0,1,1,8,8,12,11,0,1,0,0,0,0,0,1,0,0,"CE9,CL4,CP2,CS1,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130074,08/21/2017 17:03:18,STS#0,BLOG#0,1,1,8,8,12,11,0,1,0,0,0,0,0,1,0,0,"CE9,CL4,CP2,CS1,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140008,08/21/2017 17:03:27,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140009,08/21/2017 17:03:32,PROJECTSITE#0,,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140010,08/21/2017 17:03:39,STS#0,COMMUNITY#0,1,1,8,9,9,9,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140011,08/21/2017 17:03:46,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140012,08/21/2017 17:03:54,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140013,08/21/2017 17:04:02,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140014,08/21/2017 17:04:15,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140015,05/19/2018 09:03:50,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140016,05/19/2018 09:03:57,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140017,05/19/2018 09:04:03,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140018,05/19/2018 09:04:08,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140019,05/19/2018 09:04:13,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140020,05/19/2018 09:04:20,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140021,05/19/2018 09:04:25,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140026,05/19/2018 09:04:30,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140027,05/19/2018 09:04:35,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140028,05/19/2018 09:04:41,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140029,05/19/2018 09:04:47,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140031,05/19/2018 09:04:51,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140032,05/19/2018 09:04:56,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140033,05/19/2018 09:05:03,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140034,05/19/2018 09:05:15,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140035,05/19/2018 09:05:22,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140036,05/19/2018 09:06:19,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140037,05/19/2018 09:06:26,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140038,05/19/2018 09:06:31,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140039,05/19/2018 09:06:37,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140040,05/19/2018 09:06:42,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140043,05/19/2018 09:07:00,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140044,05/19/2018 09:07:05,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140045,05/19/2018 09:07:11,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140046,05/19/2018 09:07:15,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140047,05/19/2018 09:07:20,STS#0,,0,0,4,8,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140048,05/19/2018 09:07:26,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140049,05/19/2018 09:07:32,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140050,10/27/2017 05:20:53,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140052,10/27/2017 05:21:01,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140053,10/27/2017 05:21:07,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140055,10/27/2017 05:21:14,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140057,10/27/2017 05:21:22,STS#0,STS#0,1,1,4,10,5,5,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/20140059,10/27/2017 05:21:30,STS#0,,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/4f020b2a38344bc79fd431759272b48d,10/27/2017 05:21:36,STS#0,,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,CP2
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/9231c444-f813-4d6b-96ef-ca39e7f897b5,06/13/2018 17:43:04,GROUP#0,,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/AdminContentCenter,10/18/2022 11:28:47,CONTENTCTR#0,,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/BDO,02/01/2021 07:15:26,SITEPAGEPUBLISHING#0,,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/BelgiumClassics,06/06/2018 07:22:13,SITEPAGEPUBLISHING#0,,0,0,1,6,0,0,0,0,0,0,5,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/CCTemp,05/10/2021 18:32:26,CONTENTCTR#0,,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/CDN,11/13/2017 10:05:11,GROUP#0,,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/CEPrototype,05/11/2021 11:36:54,SITEPAGEPUBLISHING#0,,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/ClientSidePagesDevCommunicationSite,12/19/2018 07:18:42,SITEPAGEPUBLISHING#0,,0,0,1,5,0,0,0,0,0,0,4,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/ClientSidePagesDevTeamSite,01/25/2019 02:31:22,GROUP#0,,0,0,2,5,1,1,0,0,0,0,24,0,0,0,0,0,"CL1,CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/ContentCenter,06/20/2022 15:29:42,CONTENTCTR#0,,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/ContractsManagement004,12/08/2021 10:52:47,CONTENTCTR#0,,0,0,0,13,0,0,0,0,0,0,9,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/ContractsManagement0402,02/04/2022 09:13:45,CONTENTCTR#0,,0,0,0,14,0,0,0,0,0,0,9,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/ContractsManagement1002,02/10/2022 09:07:36,CONTENTCTR#0,,0,0,0,13,0,0,0,0,0,0,9,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/ContractsManagement1102,02/11/2022 14:19:00,CONTENTCTR#0,,0,0,0,14,0,0,0,0,0,0,9,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/ContractsManagement1502,02/15/2022 13:22:50,CONTENTCTR#0,,0,0,0,14,0,0,0,0,0,0,9,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/ContractsManagement2402,02/24/2022 08:37:33,CONTENTCTR#0,,0,0,0,14,0,0,0,0,0,0,9,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/Cortex,06/04/2020 17:39:10,GROUP#0,,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/Cycling01,05/28/2018 12:45:19,SITEPAGEPUBLISHING#0,,0,0,1,6,0,0,0,0,0,0,7,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/Deloitte,09/23/2016 19:59:50,BICENTERSITE#0,,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,"CL4,CL3,CL5"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/DeltaTest2,10/05/2022 17:40:00,SITEPAGEPUBLISHING#0,,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/DemoAon,02/20/2018 10:29:54,GROUP#0,,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/DemoContentCenter,05/11/2021 15:51:51,CONTENTCTR#0,,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/DemoGroup1,11/18/2019 14:02:40,GROUP#0,,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/DutchModern,01/21/2021 10:12:35,SITEPAGEPUBLISHING#0,,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/ECS2021,12/03/2021 07:42:45,SITEPAGEPUBLISHING#0,,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/ESPC2022-T9,11/28/2022 14:12:36,SITEPAGEPUBLISHING#0,,0,0,1,6,0,0,0,0,0,0,3,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/FODDemo,10/30/2017 08:32:07,STS#0,,0,0,1,6,2,2,0,0,0,0,0,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/German,04/30/2021 10:30:36,SITEPAGEPUBLISHING#0,,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/GroupTest1,01/22/2018 10:30:10,GROUP#0,,0,0,1,12,0,0,0,0,0,0,1,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/GroupTest2,01/22/2018 10:53:19,GROUP#0,,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/Hiro,01/31/2020 16:55:47,SITEPAGEPUBLISHING#0,,0,0,2,10,0,0,0,0,0,0,26,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/HybridWork2,02/23/2021 10:17:49,SITEPAGEPUBLISHING#0,,0,0,1,6,0,0,0,0,0,0,19,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/HybridWork3,02/23/2021 10:42:13,SITEPAGEPUBLISHING#0,,0,0,1,6,0,0,0,0,0,0,19,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/Hyland01,06/24/2022 06:11:38,GROUP#0,,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/I am a site,10/30/2017 08:32:28,STS#0,,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,CP2
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/IsolatedWebPartTest,01/25/2019 02:34:18,SITEPAGEPUBLISHING#0,,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/KnowledgeCenter,04/14/2021 13:23:53,SITEPAGEPUBLISHING#0,,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/M365LP,08/18/2020 08:49:32,SITEPAGEPUBLISHING#0,,0,0,1,8,0,0,0,0,0,0,110,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/MUI1,03/30/2020 20:57:44,SITEPAGEPUBLISHING#0,,0,0,1,5,0,0,0,0,0,0,6,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/ModernNavTest,02/23/2018 18:32:20,GROUP#0,,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/ModernizationCenter,04/01/2019 10:11:05,SITEPAGEPUBLISHING#0,,0,0,1,6,0,0,0,0,0,0,2,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/ModernizationTarget,09/14/2021 12:28:39,SITEPAGEPUBLISHING#0,STS#0,1,1,2,8,0,0,0,0,0,0,113,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/MyDay,02/28/2018 15:35:37,GROUP#0,,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/NewEmployeeEngineeringOnboarding0809,09/08/2020 10:54:45,SITEPAGEPUBLISHING#0,,0,0,1,6,0,0,0,0,0,0,14,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/NewEmployeeOnboarding0809,09/08/2020 10:42:28,SITEPAGEPUBLISHING#0,,0,0,1,7,0,0,0,0,0,0,10,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/NewEmployeeOnboardingNew45451,02/23/2021 17:32:50,SITEPAGEPUBLISHING#0,,0,0,1,7,0,0,0,0,0,0,18,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/NewEmployeePreOnboarding0809,09/08/2020 10:46:12,SITEPAGEPUBLISHING#0,,0,0,1,5,0,0,0,0,0,0,8,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/NewEmployeeSalesOnboarding0809,09/08/2020 10:50:19,SITEPAGEPUBLISHING#0,,0,0,1,6,0,0,0,0,0,0,13,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/O365Seattle5,06/15/2020 11:21:40,GROUP#0,,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/OfficeTrainingServices,02/28/2018 15:36:35,GROUP#0,,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/PageLoadTest,11/10/2018 16:22:24,SITEPAGEPUBLISHING#0,,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/PageLoadTest2,01/11/2019 08:38:23,SITEPAGEPUBLISHING#0,,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/PageLoadTest3,01/11/2019 08:40:08,GROUP#0,,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/Permissions01,11/02/2022 17:48:25,SITEPAGEPUBLISHING#0,STS#0,1,1,1,17,0,0,0,0,0,0,2,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/Permissions02,10/10/2022 08:43:05,GROUP#0,,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/PnP-Partner-Pack-Infrastructure,03/21/2022 20:24:10,STS#0,,0,0,0,7,2,2,0,0,0,0,1,0,0,0,0,0,CP2
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/PnPDemo,06/25/2019 13:03:36,SITEPAGEPUBLISHING#0,,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/PnPPartnerPack2,10/30/2017 08:33:31,STS#0,,0,0,0,6,2,2,0,0,0,0,0,0,0,3,0,0,"CE9,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/PnPPartnerPackTest,06/26/2017 14:16:10,STS#0,STS#0,1,1,2,9,4,4,0,0,0,0,0,0,0,4,0,0,"CE4,CE9,CP2,CL4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/ProvDemoApply,02/21/2022 21:25:16,STS#0,,0,0,0,6,2,2,0,0,0,0,1,0,0,0,0,0,CP2
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/ProvDemoGet,02/21/2022 21:25:29,STS#0,,0,0,0,6,3,3,0,0,0,0,2,0,0,3,0,0,"CE8,CE9,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/ProvisioningTest,09/17/2019 18:16:53,SITEPAGEPUBLISHING#0,,0,0,1,5,0,0,0,0,0,0,13,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/SIGDemo1,01/25/2018 13:20:32,SITEPAGEPUBLISHING#0,,0,0,1,6,0,0,0,0,0,0,34,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/SPCCycling,05/20/2018 20:26:43,SITEPAGEPUBLISHING#0,,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/SPMT-teamsite1,10/11/2019 15:02:37,STS#3,,0,0,0,5,3,3,0,0,0,0,3,0,0,0,0,0,CP2
