Id,Title,Name,Location,RegistrationType,RegistrationId,CommandAction,CommandUIExtension,Description,ScriptBlock,ScriptSrc,Url,Problem,ListId,ListUrl,ListTitle,RemediationCode,ScanId,SiteUrl,WebUrl
e35ac186-fb62-4151-bd41-01a0ee05e50c,,{e35ac186-fb62-4151-bd41-01a0ee05e50c},ScriptLink,None,,,,teamsite_resources,"
var headID = document.getElementsByTagName('head')[0]; 
var
newScript = document.createElement('script');
newScript.type = 'text/javascript';
newScript.src = 'https://spprov.set1.bertonline.info/templates/teamsite_resources.js?rev=3';
headID.appendChild(newScript);",,,InvalidLocation,00000000-0000-0000-0000-000000000000,,,CE9,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130072,/
2cd0fc93-046b-46e3-bf51-231d43aef842,,{2cd0fc93-046b-46e3-bf51-231d43aef842},ScriptLink,None,,,,teamsite_resources,"
var headID = document.getElementsByTagName('head')[0]; 
var
newScript = document.createElement('script');
newScript.type = 'text/javascript';
newScript.src = 'https://spprov.set1.bertonline.info/templates/teamsite_resources.js?rev=3';
headID.appendChild(newScript);",,,InvalidLocation,00000000-0000-0000-0000-000000000000,,,CE9,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130073,/
f32a0ff3-8901-4d4e-a472-58fe1657de4b,,{f32a0ff3-8901-4d4e-a472-58fe1657de4b},ScriptLink,None,,,,teamsite_resources,"
var headID = document.getElementsByTagName('head')[0]; 
var
newScript = document.createElement('script');
newScript.type = 'text/javascript';
newScript.src = 'https://spprov.set1.bertonline.info/templates/teamsite_resources.js?rev=3';
headID.appendChild(newScript);",,,InvalidLocation,00000000-0000-0000-0000-000000000000,,,CE9,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/130074,/
268185c0-71eb-4d27-8034-b95e0acf5e74,,jQueryLink,ScriptLink,None,,,,jQueryLink,"
                var headID = document.getElementsByTagName('head')[0]; 
                var
                newScript = document.createElement('script');
                newScript.type = 'text/javascript';
                newScript.src = 'https://code.jquery.com/jquery-1.11.3.min.js';
                newScript.id = 'jQueryLink';
                headID.appendChild(newScript);",,,InvalidLocation,00000000-0000-0000-0000-000000000000,,,CE9,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/PnPPartnerPack2,/
6bb58ce9-3df0-4a03-aae4-c48c9497d785,,PnPPartnerPackOverrides,ScriptLink,None,,,,," var headID = document.getElementsByTagName('head')[0]; 
var scripts = document.getElementsByTagName('script');
var scriptsSrc = [];
for(var i = 0; i < scripts.length; i++) {
    if(scripts[i].type === 'text/javascript'){
        scriptsSrc.push(scripts[i].src);
    }
}

if (scriptsSrc.indexOf('https://pnppartnerpack-bertonline.azurewebsites.net/Templates/Overrides/PnP-Partner-Pack-Overrides.js?rev=457cefaa69cc4d6d9d37cecc6cb04dc3') === -1)  {  
    var newScript = document.createElement('script');
    newScript.id = 'PnPPartnerPackOverrides';
    newScript.type = 'text/javascript';
    newScript.src = 'https://pnppartnerpack-bertonline.azurewebsites.net/Templates/Overrides/PnP-Partner-Pack-Overrides.js?rev=457cefaa69cc4d6d9d37cecc6cb04dc3';
    headID.appendChild(newScript);
    scriptsSrc.push('https://pnppartnerpack-bertonline.azurewebsites.net/Templates/Overrides/PnP-Partner-Pack-Overrides.js?rev=457cefaa69cc4d6d9d37cecc6cb04dc3');
}",,,InvalidLocation,00000000-0000-0000-0000-000000000000,,,CE9,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/PnPPartnerPack2,/
a1332a7c-9e0f-4290-a4b7-81bd3edddfe1,,spoResponsive,ScriptLink,None,,,,spoResponsive,"
                var headID = document.getElementsByTagName('head')[0]; 
                var
                newScript = document.createElement('script');
                newScript.type = 'text/javascript';
                newScript.src = 'https://pnppartnerpack-bertonline.azurewebsites.net/Templates/Responsive/SPO-Responsive.js';
                newScript.id = 'spoResponsive';
                headID.appendChild(newScript);",,,InvalidLocation,00000000-0000-0000-0000-000000000000,,,CE9,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/PnPPartnerPack2,/
e366c0a0-0900-4b69-8f89-ed898bb3f4de,,spoResponsive,ScriptLink,None,,,,spoResponsive,"
                var headID = document.getElementsByTagName('head')[0]; 
                var
                newScript = document.createElement('script');
                newScript.type = 'text/javascript';
                newScript.src = 'https://pnppartnerpack-bertonline.azurewebsites.net/Templates/Responsive/SPO-Responsive.js';
                newScript.id = 'spoResponsive';
                headID.appendChild(newScript);",,,InvalidLocation,00000000-0000-0000-0000-000000000000,,,CE9,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/PnPPartnerPackTest,/
ed0644ea-dc45-4c2b-879e-9358c2bfd747,,PnPPartnerPackOverrides,ScriptLink,None,,,,," var headID = document.getElementsByTagName('head')[0]; 
var scripts = document.getElementsByTagName('script');
var scriptsSrc = [];
for(var i = 0; i < scripts.length; i++) {
    if(scripts[i].type === 'text/javascript'){
        scriptsSrc.push(scripts[i].src);
    }
}

if (scriptsSrc.indexOf('https://pnppartnerpack-bertonline.azurewebsites.net/Templates/Overrides/PnP-Partner-Pack-Overrides.js?rev=457cefaa69cc4d6d9d37cecc6cb04dc3') === -1)  {  
    var newScript = document.createElement('script');
    newScript.id = 'PnPPartnerPackOverrides';
    newScript.type = 'text/javascript';
    newScript.src = 'https://pnppartnerpack-bertonline.azurewebsites.net/Templates/Overrides/PnP-Partner-Pack-Overrides.js?rev=457cefaa69cc4d6d9d37cecc6cb04dc3';
    headID.appendChild(newScript);
    scriptsSrc.push('https://pnppartnerpack-bertonline.azurewebsites.net/Templates/Overrides/PnP-Partner-Pack-Overrides.js?rev=457cefaa69cc4d6d9d37cecc6cb04dc3');
}",,,InvalidLocation,00000000-0000-0000-0000-000000000000,,,CE9,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/PnPPartnerPackTest,/
f8efa5cf-5bfd-4287-97ff-681e9cc9a31d,,jQueryLink,ScriptLink,None,,,,jQueryLink,"
                var headID = document.getElementsByTagName('head')[0]; 
                var
                newScript = document.createElement('script');
                newScript.type = 'text/javascript';
                newScript.src = 'https://code.jquery.com/jquery-1.11.3.min.js';
                newScript.id = 'jQueryLink';
                headID.appendChild(newScript);",,,InvalidLocation,00000000-0000-0000-0000-000000000000,,,CE9,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/PnPPartnerPackTest,/
0c463a60-c693-4fa0-8b86-ba70349df655,Create modern version,CA_PnP_Modernize_WebPartPage_RIBBON,CommandUI.Ribbon,None,,javascript:function redirect(){ var url = '/sites/ModernizationCenter/SitePages/modernize.aspx?SiteUrl=/sites/ProvDemoget&ListId=' + _spPageContextInfo.listId + '&ItemId=' + _spPageContextInfo.pageItemId; window.location = url; } redirect();,"<CommandUIExtension xmlns=""http://schemas.microsoft.com/sharepoint/"">
      <CommandUIDefinitions>
        <CommandUIDefinition Location=""Ribbon.WebPartPage.Actions.Controls._children"">
          <Button Id=""Ribbon.WebPartPage.Actions.ModernizeWebPartPage"" Command=""SharePointPnP.Cmd.ModernizeWebPartPage"" Image16by16=""/sites/ModernizationCenter/siteassets/modernize16x16.png"" Image32by32=""/sites/ModernizationCenter/siteassets/modernize32x32.png"" LabelText=""Create modern version"" Description=""Create a modern version of this page."" ToolTipTitle=""Create modern version"" ToolTipDescription=""Create a modern version of this page."" TemplateAlias=""o1"" Sequence=""1500"" />
        </CommandUIDefinition>
      </CommandUIDefinitions>
      <CommandUIHandlers>
        <CommandUIHandler Command=""SharePointPnP.Cmd.ModernizeWebPartPage"" CommandAction=""javascript:function redirect(){ var url = '/sites/ModernizationCenter/SitePages/modernize.aspx?SiteUrl=/sites/ProvDemoget&amp;ListId=' + _spPageContextInfo.listId + '&amp;ItemId=' + _spPageContextInfo.pageItemId; window.location = url; } redirect();"" />
      </CommandUIHandlers>
    </CommandUIExtension>",Create a modern version of this page.,,,,JavaScriptEmbedded,00000000-0000-0000-0000-000000000000,,,CE8,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/ProvDemoGet,/
8d3c82a9-2c73-4d4a-8ec7-4bf6fc9df761,Create modern version,CA_PnP_Modernize_WikiPage_RIBBON,CommandUI.Ribbon,None,,javascript:function redirect(){ var url = '/sites/ModernizationCenter/SitePages/modernize.aspx?SiteUrl=/sites/ProvDemoget&ListId=' + _spPageContextInfo.listId + '&ItemId=' + _spPageContextInfo.pageItemId; window.location = url; } redirect();,"<CommandUIExtension xmlns=""http://schemas.microsoft.com/sharepoint/"">
      <CommandUIDefinitions>
        <CommandUIDefinition Location=""Ribbon.WikiPageTab.PageActions.Controls._children"">
          <Button Id=""Ribbon.WikiPageTab.PageActions.ModernizeWikiPage"" Command=""SharePointPnP.Cmd.ModernizeWikiPage"" Image16by16=""/sites/ModernizationCenter/siteassets/modernize16x16.png"" Image32by32=""/sites/ModernizationCenter/siteassets/modernize32x32.png"" LabelText=""Create modern version"" Description=""Create a modern version of this page."" ToolTipTitle=""Create modern version"" ToolTipDescription=""Create a modern version of this page."" TemplateAlias=""o1"" Sequence=""1500"" />
        </CommandUIDefinition>
      </CommandUIDefinitions>
      <CommandUIHandlers>
        <CommandUIHandler Command=""SharePointPnP.Cmd.ModernizeWikiPage"" CommandAction=""javascript:function redirect(){ var url = '/sites/ModernizationCenter/SitePages/modernize.aspx?SiteUrl=/sites/ProvDemoget&amp;ListId=' + _spPageContextInfo.listId + '&amp;ItemId=' + _spPageContextInfo.pageItemId; window.location = url; } redirect();"" />
      </CommandUIHandlers>
    </CommandUIExtension>",Create a modern version of this page.,,,,JavaScriptEmbedded,00000000-0000-0000-0000-000000000000,,,CE8,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/ProvDemoGet,/
d7414711-5569-44b5-90a6-69cdf36d99b1,Shows a banner on the classic pages,CA_PnP_Modernize_ClassicBanner,ScriptLink,None,,,,Shows a banner on the classic pages.,,https://bertonline.sharepoint.com//sites/ModernizationCenter/SiteAssets/pnppagetransformationclassicbanner.js?rev=beta.1,,InvalidLocation,00000000-0000-0000-0000-000000000000,,,CE9,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/ProvDemoGet,/
77cc690b-b6cd-44d0-8156-6110df4956d0,,spoResponsive,ScriptLink,None,,,,spoResponsive,"
                var headID = document.getElementsByTagName('head')[0]; 
                var
                newScript = document.createElement('script');
                newScript.type = 'text/javascript';
                newScript.src = 'https://pnppartnerpack-bertonline.azurewebsites.net/Templates/Responsive/SPO-Responsive.js';
                newScript.id = 'spoResponsive';
                headID.appendChild(newScript);",,,InvalidLocation,00000000-0000-0000-0000-000000000000,,,CE9,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/cloudroadshownewyork,/
8464f192-49d5-41b2-a433-add55349eebf,,PnPPartnerPackOverrides,ScriptLink,None,,,,," var headID = document.getElementsByTagName('head')[0]; 
var scripts = document.getElementsByTagName('script');
var scriptsSrc = [];
for(var i = 0; i < scripts.length; i++) {
    if(scripts[i].type === 'text/javascript'){
        scriptsSrc.push(scripts[i].src);
    }
}

if (scriptsSrc.indexOf('https://pnppartnerpack-bertonline.azurewebsites.net/Templates/Overrides/PnP-Partner-Pack-Overrides.js?rev=457cefaa69cc4d6d9d37cecc6cb04dc3') === -1)  {  
    var newScript = document.createElement('script');
    newScript.id = 'PnPPartnerPackOverrides';
    newScript.type = 'text/javascript';
    newScript.src = 'https://pnppartnerpack-bertonline.azurewebsites.net/Templates/Overrides/PnP-Partner-Pack-Overrides.js?rev=457cefaa69cc4d6d9d37cecc6cb04dc3';
    headID.appendChild(newScript);
    scriptsSrc.push('https://pnppartnerpack-bertonline.azurewebsites.net/Templates/Overrides/PnP-Partner-Pack-Overrides.js?rev=457cefaa69cc4d6d9d37cecc6cb04dc3');
}",,,InvalidLocation,00000000-0000-0000-0000-000000000000,,,CE9,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/cloudroadshownewyork,/
a0d35687-59cd-45f9-a88a-0f33dd83abca,,jQueryLink,ScriptLink,None,,,,jQueryLink,"
                var headID = document.getElementsByTagName('head')[0]; 
                var
                newScript = document.createElement('script');
                newScript.type = 'text/javascript';
                newScript.src = 'https://code.jquery.com/jquery-1.11.3.min.js';
                newScript.id = 'jQueryLink';
                headID.appendChild(newScript);",,,InvalidLocation,00000000-0000-0000-0000-000000000000,,,CE9,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/cloudroadshownewyork,/
47bfece0-a45e-404f-8a7d-6ee3cf30d974,,jQueryLink,ScriptLink,None,,,,jQueryLink,"
                var headID = document.getElementsByTagName('head')[0]; 
                var
                newScript = document.createElement('script');
                newScript.type = 'text/javascript';
                newScript.src = 'https://code.jquery.com/jquery-1.11.3.min.js';
                newScript.id = 'jQueryLink';
                headID.appendChild(newScript);",,,InvalidLocation,00000000-0000-0000-0000-000000000000,,,CE9,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/clrdemo1,/
d7120c68-b793-4702-9bdf-9dff5c0cf7bc,,spoResponsive,ScriptLink,None,,,,spoResponsive,"
                var headID = document.getElementsByTagName('head')[0]; 
                var
                newScript = document.createElement('script');
                newScript.type = 'text/javascript';
                newScript.src = 'https://pnppartnerpack-bertonline.azurewebsites.net/Templates/Responsive/SPO-Responsive.js';
                newScript.id = 'spoResponsive';
                headID.appendChild(newScript);",,,InvalidLocation,00000000-0000-0000-0000-000000000000,,,CE9,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/clrdemo1,/
e79c7822-526b-42bd-b48c-2c8a4763fdcc,,PnPPartnerPackOverrides,ScriptLink,None,,,,," var headID = document.getElementsByTagName('head')[0]; 
var scripts = document.getElementsByTagName('script');
var scriptsSrc = [];
for(var i = 0; i < scripts.length; i++) {
    if(scripts[i].type === 'text/javascript'){
        scriptsSrc.push(scripts[i].src);
    }
}

if (scriptsSrc.indexOf('https://pnppartnerpack-bertonline.azurewebsites.net/Templates/Overrides/PnP-Partner-Pack-Overrides.js?rev=457cefaa69cc4d6d9d37cecc6cb04dc3') === -1)  {  
    var newScript = document.createElement('script');
    newScript.id = 'PnPPartnerPackOverrides';
    newScript.type = 'text/javascript';
    newScript.src = 'https://pnppartnerpack-bertonline.azurewebsites.net/Templates/Overrides/PnP-Partner-Pack-Overrides.js?rev=457cefaa69cc4d6d9d37cecc6cb04dc3';
    headID.appendChild(newScript);
    scriptsSrc.push('https://pnppartnerpack-bertonline.azurewebsites.net/Templates/Overrides/PnP-Partner-Pack-Overrides.js?rev=457cefaa69cc4d6d9d37cecc6cb04dc3');
}",,,InvalidLocation,00000000-0000-0000-0000-000000000000,,,CE9,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/clrdemo1,/
1ccfe83b-1678-4d97-9049-3d3959fe74b0,,jQueryLink,ScriptLink,None,,,,jQueryLink,"
                var headID = document.getElementsByTagName('head')[0]; 
                var
                newScript = document.createElement('script');
                newScript.type = 'text/javascript';
                newScript.src = 'https://code.jquery.com/jquery-1.11.3.min.js';
                newScript.id = 'jQueryLink';
                headID.appendChild(newScript);",,,InvalidLocation,00000000-0000-0000-0000-000000000000,,,CE9,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/clrdemo3,/
6352dbb7-af4c-44a6-86fc-e5ff0349ddc3,,spoResponsive,ScriptLink,None,,,,spoResponsive,"
                var headID = document.getElementsByTagName('head')[0]; 
                var
                newScript = document.createElement('script');
                newScript.type = 'text/javascript';
                newScript.src = 'https://pnppartnerpack-bertonline.azurewebsites.net/Templates/Responsive/SPO-Responsive.js';
                newScript.id = 'spoResponsive';
                headID.appendChild(newScript);",,,InvalidLocation,00000000-0000-0000-0000-000000000000,,,CE9,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/clrdemo3,/
dee47aed-ac66-43b0-a756-7d4d0cdc7801,,PnPPartnerPackOverrides,ScriptLink,None,,,,," var headID = document.getElementsByTagName('head')[0]; 
var scripts = document.getElementsByTagName('script');
var scriptsSrc = [];
for(var i = 0; i < scripts.length; i++) {
    if(scripts[i].type === 'text/javascript'){
        scriptsSrc.push(scripts[i].src);
    }
}

if (scriptsSrc.indexOf('https://pnppartnerpack-bertonline.azurewebsites.net/Templates/Overrides/PnP-Partner-Pack-Overrides.js?rev=457cefaa69cc4d6d9d37cecc6cb04dc3') === -1)  {  
    var newScript = document.createElement('script');
    newScript.id = 'PnPPartnerPackOverrides';
    newScript.type = 'text/javascript';
    newScript.src = 'https://pnppartnerpack-bertonline.azurewebsites.net/Templates/Overrides/PnP-Partner-Pack-Overrides.js?rev=457cefaa69cc4d6d9d37cecc6cb04dc3';
    headID.appendChild(newScript);
    scriptsSrc.push('https://pnppartnerpack-bertonline.azurewebsites.net/Templates/Overrides/PnP-Partner-Pack-Overrides.js?rev=457cefaa69cc4d6d9d37cecc6cb04dc3');
}",,,InvalidLocation,00000000-0000-0000-0000-000000000000,,,CE9,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/clrdemo3,/
ec8b7348-325a-426c-b1b9-118c419138f9,Create modern version,CA_PnP_Modernize_WikiPage_RIBBON,CommandUI.Ribbon,None,,javascript:function redirect(){ var url = '/sites/ModernizationCenter/SitePages/modernize.aspx?SiteUrl=/sites/contosodemo5&ListId=' + _spPageContextInfo.listId + '&ItemId=' + _spPageContextInfo.pageItemId; window.location = url; } redirect();,"<CommandUIExtension xmlns=""http://schemas.microsoft.com/sharepoint/"">
      <CommandUIDefinitions>
        <CommandUIDefinition Location=""Ribbon.WikiPageTab.PageActions.Controls._children"">
          <Button Id=""Ribbon.WikiPageTab.PageActions.ModernizeWikiPage"" Command=""SharePointPnP.Cmd.ModernizeWikiPage"" Image16by16=""/sites/ModernizationCenter/siteassets/modernize16x16.png"" Image32by32=""/sites/ModernizationCenter/siteassets/modernize32x32.png"" LabelText=""Create modern version"" Description=""Create a modern version of this page."" ToolTipTitle=""Create modern version"" ToolTipDescription=""Create a modern version of this page."" TemplateAlias=""o1"" Sequence=""1500"" />
        </CommandUIDefinition>
      </CommandUIDefinitions>
      <CommandUIHandlers>
        <CommandUIHandler Command=""SharePointPnP.Cmd.ModernizeWikiPage"" CommandAction=""javascript:function redirect(){ var url = '/sites/ModernizationCenter/SitePages/modernize.aspx?SiteUrl=/sites/contosodemo5&amp;ListId=' + _spPageContextInfo.listId + '&amp;ItemId=' + _spPageContextInfo.pageItemId; window.location = url; } redirect();"" />
      </CommandUIHandlers>
    </CommandUIExtension>",Create a modern version of this page.,,,,JavaScriptEmbedded,00000000-0000-0000-0000-000000000000,,,CE8,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/contosodemo5,/
ffeb1d0f-6d27-4014-bb9b-1b12ecd105dd,Create modern version,CA_PnP_Modernize_WebPartPage_RIBBON,CommandUI.Ribbon,None,,javascript:function redirect(){ var url = '/sites/ModernizationCenter/SitePages/modernize.aspx?SiteUrl=/sites/contosodemo5&ListId=' + _spPageContextInfo.listId + '&ItemId=' + _spPageContextInfo.pageItemId; window.location = url; } redirect();,"<CommandUIExtension xmlns=""http://schemas.microsoft.com/sharepoint/"">
      <CommandUIDefinitions>
        <CommandUIDefinition Location=""Ribbon.WebPartPage.Actions.Controls._children"">
          <Button Id=""Ribbon.WebPartPage.Actions.ModernizeWebPartPage"" Command=""SharePointPnP.Cmd.ModernizeWebPartPage"" Image16by16=""/sites/ModernizationCenter/siteassets/modernize16x16.png"" Image32by32=""/sites/ModernizationCenter/siteassets/modernize32x32.png"" LabelText=""Create modern version"" Description=""Create a modern version of this page."" ToolTipTitle=""Create modern version"" ToolTipDescription=""Create a modern version of this page."" TemplateAlias=""o1"" Sequence=""1500"" />
        </CommandUIDefinition>
      </CommandUIDefinitions>
      <CommandUIHandlers>
        <CommandUIHandler Command=""SharePointPnP.Cmd.ModernizeWebPartPage"" CommandAction=""javascript:function redirect(){ var url = '/sites/ModernizationCenter/SitePages/modernize.aspx?SiteUrl=/sites/contosodemo5&amp;ListId=' + _spPageContextInfo.listId + '&amp;ItemId=' + _spPageContextInfo.pageItemId; window.location = url; } redirect();"" />
      </CommandUIHandlers>
    </CommandUIExtension>",Create a modern version of this page.,,,,JavaScriptEmbedded,00000000-0000-0000-0000-000000000000,,,CE8,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/contosodemo5,/
12793ba9-9333-4c65-abe8-eb37bb4ad66d,Create modern version,CA_PnP_Modernize_WikiPage_RIBBON,CommandUI.Ribbon,None,,javascript:function redirect(){ var url = '/sites/ModernizationCenter/SitePages/modernize.aspx?SiteUrl=/sites/contosodemo6&ListId=' + _spPageContextInfo.listId + '&ItemId=' + _spPageContextInfo.pageItemId; window.location = url; } redirect();,"<CommandUIExtension xmlns=""http://schemas.microsoft.com/sharepoint/"">
      <CommandUIDefinitions>
        <CommandUIDefinition Location=""Ribbon.WikiPageTab.PageActions.Controls._children"">
          <Button Id=""Ribbon.WikiPageTab.PageActions.ModernizeWikiPage"" Command=""SharePointPnP.Cmd.ModernizeWikiPage"" Image16by16=""/sites/ModernizationCenter/siteassets/modernize16x16.png"" Image32by32=""/sites/ModernizationCenter/siteassets/modernize32x32.png"" LabelText=""Create modern version"" Description=""Create a modern version of this page."" ToolTipTitle=""Create modern version"" ToolTipDescription=""Create a modern version of this page."" TemplateAlias=""o1"" Sequence=""1500"" />
        </CommandUIDefinition>
      </CommandUIDefinitions>
      <CommandUIHandlers>
        <CommandUIHandler Command=""SharePointPnP.Cmd.ModernizeWikiPage"" CommandAction=""javascript:function redirect(){ var url = '/sites/ModernizationCenter/SitePages/modernize.aspx?SiteUrl=/sites/contosodemo6&amp;ListId=' + _spPageContextInfo.listId + '&amp;ItemId=' + _spPageContextInfo.pageItemId; window.location = url; } redirect();"" />
      </CommandUIHandlers>
    </CommandUIExtension>",Create a modern version of this page.,,,,JavaScriptEmbedded,00000000-0000-0000-0000-000000000000,,,CE8,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/contosodemo6,/
45762021-c804-49c2-baa1-3c91f3e202bb,Create modern version,CA_PnP_Modernize_WebPartPage_RIBBON,CommandUI.Ribbon,None,,javascript:function redirect(){ var url = '/sites/ModernizationCenter/SitePages/modernize.aspx?SiteUrl=/sites/contosodemo6&ListId=' + _spPageContextInfo.listId + '&ItemId=' + _spPageContextInfo.pageItemId; window.location = url; } redirect();,"<CommandUIExtension xmlns=""http://schemas.microsoft.com/sharepoint/"">
      <CommandUIDefinitions>
        <CommandUIDefinition Location=""Ribbon.WebPartPage.Actions.Controls._children"">
          <Button Id=""Ribbon.WebPartPage.Actions.ModernizeWebPartPage"" Command=""SharePointPnP.Cmd.ModernizeWebPartPage"" Image16by16=""/sites/ModernizationCenter/siteassets/modernize16x16.png"" Image32by32=""/sites/ModernizationCenter/siteassets/modernize32x32.png"" LabelText=""Create modern version"" Description=""Create a modern version of this page."" ToolTipTitle=""Create modern version"" ToolTipDescription=""Create a modern version of this page."" TemplateAlias=""o1"" Sequence=""1500"" />
        </CommandUIDefinition>
      </CommandUIDefinitions>
      <CommandUIHandlers>
        <CommandUIHandler Command=""SharePointPnP.Cmd.ModernizeWebPartPage"" CommandAction=""javascript:function redirect(){ var url = '/sites/ModernizationCenter/SitePages/modernize.aspx?SiteUrl=/sites/contosodemo6&amp;ListId=' + _spPageContextInfo.listId + '&amp;ItemId=' + _spPageContextInfo.pageItemId; window.location = url; } redirect();"" />
      </CommandUIHandlers>
    </CommandUIExtension>",Create a modern version of this page.,,,,JavaScriptEmbedded,00000000-0000-0000-0000-000000000000,,,CE8,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/contosodemo6,/
1402c0fd-112a-4171-a6c2-bfdcfd3c2878,Create modern version,CA_PnP_Modernize_WebPartPage_RIBBON,CommandUI.Ribbon,None,,javascript:function redirect(){ var url = '/sites/ModernizationCenter/SitePages/modernize.aspx?SiteUrl=/sites/contosoelectronicsdrones&ListId=' + _spPageContextInfo.listId + '&ItemId=' + _spPageContextInfo.pageItemId; window.location = url; } redirect();,"<CommandUIExtension xmlns=""http://schemas.microsoft.com/sharepoint/"">
      <CommandUIDefinitions>
        <CommandUIDefinition Location=""Ribbon.WebPartPage.Actions.Controls._children"">
          <Button Id=""Ribbon.WebPartPage.Actions.ModernizeWebPartPage"" Command=""SharePointPnP.Cmd.ModernizeWebPartPage"" Image16by16=""/sites/ModernizationCenter/siteassets/modernize16x16.png"" Image32by32=""/sites/ModernizationCenter/siteassets/modernize32x32.png"" LabelText=""Create modern version"" Description=""Create a modern version of this page."" ToolTipTitle=""Create modern version"" ToolTipDescription=""Create a modern version of this page."" TemplateAlias=""o1"" Sequence=""1500"" />
        </CommandUIDefinition>
      </CommandUIDefinitions>
      <CommandUIHandlers>
        <CommandUIHandler Command=""SharePointPnP.Cmd.ModernizeWebPartPage"" CommandAction=""javascript:function redirect(){ var url = '/sites/ModernizationCenter/SitePages/modernize.aspx?SiteUrl=/sites/contosoelectronicsdrones&amp;ListId=' + _spPageContextInfo.listId + '&amp;ItemId=' + _spPageContextInfo.pageItemId; window.location = url; } redirect();"" />
      </CommandUIHandlers>
    </CommandUIExtension>",Create a modern version of this page.,,,,JavaScriptEmbedded,00000000-0000-0000-0000-000000000000,,,CE8,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/contosoelectronicsdrones,/
27cfbca8-1c71-4d06-8004-d85f0c7e46de,,CA_PnP_Modernize_ClassicBanner,ScriptLink,None,,,,,,https://bertonline.sharepoint.com/sites/ModernizationCenter/siteassets/pnppagetransformationclassicbanner.js?rev=12,,InvalidLocation,00000000-0000-0000-0000-000000000000,,,CE9,f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/contosoelectronicsdrones,/
