ScanId,SiteUrl,StartDate,EndDate,ScanDuration,Status
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/Retail,03/25/2022 10:46:05,03/25/2022 10:47:22,16,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/RetailOperations,03/25/2022 10:46:31,03/25/2022 10:46:35,3,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/RuleTest,03/25/2022 10:47:28,03/25/2022 10:47:31,3,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/SOCTeam,03/25/2022 10:46:40,03/25/2022 10:46:43,3,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/SalesAndMarketing,03/25/2022 10:46:01,03/25/2022 10:46:05,4,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/Site1,03/25/2022 10:47:02,03/25/2022 10:47:07,4,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/Site2,03/25/2022 10:47:05,03/25/2022 10:47:08,2,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/ThePerspective,03/25/2022 10:46:37,03/25/2022 10:46:40,2,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/TopicCenter,03/25/2022 10:46:15,03/25/2022 10:46:19,3,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/USSales,03/25/2022 10:46:10,03/25/2022 10:46:13,2,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/a,03/25/2022 10:47:08,03/25/2022 10:47:58,50,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/askhr,03/25/2022 10:47:19,03/25/2022 10:47:22,3,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/b,03/25/2022 10:47:09,03/25/2022 10:47:12,2,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/benefits,03/25/2022 10:46:33,03/25/2022 10:46:37,3,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/ceoconnection,03/25/2022 10:46:44,03/25/2022 10:46:47,3,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/contentTypeHub,03/25/2022 10:46:12,03/25/2022 10:46:15,3,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/contosolife,03/25/2022 10:46:00,03/25/2022 10:46:04,3,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/contosoteam,03/25/2022 10:46:05,03/25/2022 10:46:10,4,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/droneproducttraining,03/25/2022 10:46:39,03/25/2022 10:46:43,3,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/give,03/25/2022 10:46:23,03/25/2022 10:46:26,2,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/leadership,03/25/2022 10:46:16,03/25/2022 10:46:20,4,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/leadership-connection,03/25/2022 10:46:25,03/25/2022 10:46:28,3,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/newemployeeonboarding,03/25/2022 10:45:56,03/25/2022 10:46:01,5,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/office365adoption,03/25/2022 10:46:58,03/25/2022 10:47:02,3,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/operations,03/25/2022 10:46:29,03/25/2022 10:46:33,4,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/parentsofcontoso,03/25/2022 10:45:56,03/25/2022 10:46:00,4,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/pnpCC,03/25/2022 10:47:22,03/25/2022 10:47:24,2,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/safety,03/25/2022 10:45:56,03/25/2022 10:46:01,4,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/salesbestpractices,03/25/2022 10:47:31,03/25/2022 10:47:43,11,Finished
1710250d-7262-4496-84f7-539e28d09222,https://m365x728555.sharepoint.com/sites/tjrs,03/25/2022 10:47:24,03/25/2022 10:47:27,2,Finished
