ListId,FieldId,InternalName,Name,TypeAsString,Required,Hidden,TermSetId,ScanId,SiteUrl,WebUrl
4dedfe3e-7350-43c7-948a-db981312b102,345b4112-babf-4642-ba31-c8f9eaf3b57a,_HasUserDefinedProtection,HasUserDefinedProtection,Lookup,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/SalesAndMarketing,/
4dedfe3e-7350-43c7-948a-db981312b102,5cf76f15-5ced-4ddc-b409-7134ff3c332f,MediaServiceImageTags,Image Tags,TaxonomyFieldTypeMulti,False,False,09814cd3-568e-fe90-9814-8d621ff8fb84,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/SalesAndMarketing,/
4dedfe3e-7350-43c7-948a-db981312b102,7c51d632-27e0-f6f7-a5d6-ed67b68bd369,lcf76f155ced4ddcb4097134ff3c332f,Image Tags_0,Note,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/SalesAndMarketing,/
7b89b488-63f2-4aa5-bf2f-05ec17ca2612,321bc046-2178-49bd-893f-7aa4fd61d04e,PolicyDisabledUICapabilities,Actions Disabled by Policy,Computed,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/Test,/
7b89b488-63f2-4aa5-bf2f-05ec17ca2612,345b4112-babf-4642-ba31-c8f9eaf3b57a,_HasUserDefinedProtection,HasUserDefinedProtection,Lookup,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/Test,/
9d0aca7e-c108-4353-850f-22f022cb59fb,321bc046-2178-49bd-893f-7aa4fd61d04e,PolicyDisabledUICapabilities,Actions Disabled by Policy,Computed,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/ThePerspective,/
9d0aca7e-c108-4353-850f-22f022cb59fb,345b4112-babf-4642-ba31-c8f9eaf3b57a,_HasUserDefinedProtection,HasUserDefinedProtection,Lookup,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/ThePerspective,/
9d0aca7e-c108-4353-850f-22f022cb59fb,321bc046-2178-49bd-893f-7aa4fd61d04e,PolicyDisabledUICapabilities,Actions Disabled by Policy,Computed,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/TopicCenter,/
9d0aca7e-c108-4353-850f-22f022cb59fb,345b4112-babf-4642-ba31-c8f9eaf3b57a,_HasUserDefinedProtection,HasUserDefinedProtection,Lookup,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/TopicCenter,/
4dedfe3e-7350-43c7-948a-db981312b102,321bc046-2178-49bd-893f-7aa4fd61d04e,PolicyDisabledUICapabilities,Actions Disabled by Policy,Computed,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/USSales,/
4dedfe3e-7350-43c7-948a-db981312b102,345b4112-babf-4642-ba31-c8f9eaf3b57a,_HasUserDefinedProtection,HasUserDefinedProtection,Lookup,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/USSales,/
7b89b488-63f2-4aa5-bf2f-05ec17ca2612,321bc046-2178-49bd-893f-7aa4fd61d04e,PolicyDisabledUICapabilities,Actions Disabled by Policy,Computed,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/abc,/
7b89b488-63f2-4aa5-bf2f-05ec17ca2612,345b4112-babf-4642-ba31-c8f9eaf3b57a,_HasUserDefinedProtection,HasUserDefinedProtection,Lookup,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/abc,/
4dedfe3e-7350-43c7-948a-db981312b102,321bc046-2178-49bd-893f-7aa4fd61d04e,PolicyDisabledUICapabilities,Actions Disabled by Policy,Computed,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/allcompany,/
4dedfe3e-7350-43c7-948a-db981312b102,345b4112-babf-4642-ba31-c8f9eaf3b57a,_HasUserDefinedProtection,HasUserDefinedProtection,Lookup,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/allcompany,/
4dedfe3e-7350-43c7-948a-db981312b102,321bc046-2178-49bd-893f-7aa4fd61d04e,PolicyDisabledUICapabilities,Actions Disabled by Policy,Computed,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/askhr,/
4dedfe3e-7350-43c7-948a-db981312b102,345b4112-babf-4642-ba31-c8f9eaf3b57a,_HasUserDefinedProtection,HasUserDefinedProtection,Lookup,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/askhr,/
9d0aca7e-c108-4353-850f-22f022cb59fb,321bc046-2178-49bd-893f-7aa4fd61d04e,PolicyDisabledUICapabilities,Actions Disabled by Policy,Computed,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/benefits,/
9d0aca7e-c108-4353-850f-22f022cb59fb,345b4112-babf-4642-ba31-c8f9eaf3b57a,_HasUserDefinedProtection,HasUserDefinedProtection,Lookup,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/benefits,/
4dedfe3e-7350-43c7-948a-db981312b102,321bc046-2178-49bd-893f-7aa4fd61d04e,PolicyDisabledUICapabilities,Actions Disabled by Policy,Computed,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/ceoconnection,/
4dedfe3e-7350-43c7-948a-db981312b102,345b4112-babf-4642-ba31-c8f9eaf3b57a,_HasUserDefinedProtection,HasUserDefinedProtection,Lookup,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/ceoconnection,/
cba0f552-7e60-4773-9b11-140b2ce27dc1,321bc046-2178-49bd-893f-7aa4fd61d04e,PolicyDisabledUICapabilities,Actions Disabled by Policy,Computed,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/contentTypeHub,/
cba0f552-7e60-4773-9b11-140b2ce27dc1,345b4112-babf-4642-ba31-c8f9eaf3b57a,_HasUserDefinedProtection,HasUserDefinedProtection,Lookup,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/contentTypeHub,/
4dedfe3e-7350-43c7-948a-db981312b102,321bc046-2178-49bd-893f-7aa4fd61d04e,PolicyDisabledUICapabilities,Actions Disabled by Policy,Computed,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/contosolife,/
4dedfe3e-7350-43c7-948a-db981312b102,345b4112-babf-4642-ba31-c8f9eaf3b57a,_HasUserDefinedProtection,HasUserDefinedProtection,Lookup,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/contosolife,/
9d0aca7e-c108-4353-850f-22f022cb59fb,321bc046-2178-49bd-893f-7aa4fd61d04e,PolicyDisabledUICapabilities,Actions Disabled by Policy,Computed,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/give,/
9d0aca7e-c108-4353-850f-22f022cb59fb,345b4112-babf-4642-ba31-c8f9eaf3b57a,_HasUserDefinedProtection,HasUserDefinedProtection,Lookup,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/give,/
4dedfe3e-7350-43c7-948a-db981312b102,321bc046-2178-49bd-893f-7aa4fd61d04e,PolicyDisabledUICapabilities,Actions Disabled by Policy,Computed,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/leadership,/
4dedfe3e-7350-43c7-948a-db981312b102,345b4112-babf-4642-ba31-c8f9eaf3b57a,_HasUserDefinedProtection,HasUserDefinedProtection,Lookup,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/leadership,/
9d0aca7e-c108-4353-850f-22f022cb59fb,321bc046-2178-49bd-893f-7aa4fd61d04e,PolicyDisabledUICapabilities,Actions Disabled by Policy,Computed,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/leadership-connection,/
9d0aca7e-c108-4353-850f-22f022cb59fb,345b4112-babf-4642-ba31-c8f9eaf3b57a,_HasUserDefinedProtection,HasUserDefinedProtection,Lookup,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/leadership-connection,/
0b031c84-9c62-4982-89be-ea27496095ba,321bc046-2178-49bd-893f-7aa4fd61d04e,PolicyDisabledUICapabilities,Actions Disabled by Policy,Computed,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/ltyfu,/
0b031c84-9c62-4982-89be-ea27496095ba,345b4112-babf-4642-ba31-c8f9eaf3b57a,_HasUserDefinedProtection,HasUserDefinedProtection,Lookup,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/ltyfu,/
4dedfe3e-7350-43c7-948a-db981312b102,321bc046-2178-49bd-893f-7aa4fd61d04e,PolicyDisabledUICapabilities,Actions Disabled by Policy,Computed,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/newemployeeonboarding,/
4dedfe3e-7350-43c7-948a-db981312b102,345b4112-babf-4642-ba31-c8f9eaf3b57a,_HasUserDefinedProtection,HasUserDefinedProtection,Lookup,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/newemployeeonboarding,/
a65a0c75-6bde-4022-92c1-b58a35023f8a,22ee91b8-e62d-4170-bbc9-2777d434b64b,Reviewdate,Review date,DateTime,False,False,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/newemployeeonboarding,/
a65a0c75-6bde-4022-92c1-b58a35023f8a,321bc046-2178-49bd-893f-7aa4fd61d04e,PolicyDisabledUICapabilities,Actions Disabled by Policy,Computed,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/newemployeeonboarding,/
a65a0c75-6bde-4022-92c1-b58a35023f8a,345b4112-babf-4642-ba31-c8f9eaf3b57a,_HasUserDefinedProtection,HasUserDefinedProtection,Lookup,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/newemployeeonboarding,/
a65a0c75-6bde-4022-92c1-b58a35023f8a,53d912d5-db87-49d4-be57-088ed1de9155,Region,Region,Choice,False,False,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/newemployeeonboarding,/
a65a0c75-6bde-4022-92c1-b58a35023f8a,5cf76f15-5ced-4ddc-b409-7134ff3c332f,MediaServiceImageTags,Image Tags,TaxonomyFieldTypeMulti,False,False,09814cd3-568e-fe90-9814-8d621ff8fb84,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/newemployeeonboarding,/
a65a0c75-6bde-4022-92c1-b58a35023f8a,7c51d632-27e0-f6f7-a5d6-ed67b68bd369,lcf76f155ced4ddcb4097134ff3c332f,Image Tags_0,Note,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/newemployeeonboarding,/
a65a0c75-6bde-4022-92c1-b58a35023f8a,bd78e0f9-120d-4c9b-85aa-fc8bf59ee736,ReviewProcess,Review process,Choice,True,False,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/newemployeeonboarding,/
4dedfe3e-7350-43c7-948a-db981312b102,321bc046-2178-49bd-893f-7aa4fd61d04e,PolicyDisabledUICapabilities,Actions Disabled by Policy,Computed,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/office365adoption,/
4dedfe3e-7350-43c7-948a-db981312b102,345b4112-babf-4642-ba31-c8f9eaf3b57a,_HasUserDefinedProtection,HasUserDefinedProtection,Lookup,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/office365adoption,/
4dedfe3e-7350-43c7-948a-db981312b102,321bc046-2178-49bd-893f-7aa4fd61d04e,PolicyDisabledUICapabilities,Actions Disabled by Policy,Computed,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/parentsofcontoso,/
4dedfe3e-7350-43c7-948a-db981312b102,345b4112-babf-4642-ba31-c8f9eaf3b57a,_HasUserDefinedProtection,HasUserDefinedProtection,Lookup,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/parentsofcontoso,/
4dedfe3e-7350-43c7-948a-db981312b102,321bc046-2178-49bd-893f-7aa4fd61d04e,PolicyDisabledUICapabilities,Actions Disabled by Policy,Computed,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/salesbestpractices,/
4dedfe3e-7350-43c7-948a-db981312b102,345b4112-babf-4642-ba31-c8f9eaf3b57a,_HasUserDefinedProtection,HasUserDefinedProtection,Lookup,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/salesbestpractices,/
4dedfe3e-7350-43c7-948a-db981312b102,5cf76f15-5ced-4ddc-b409-7134ff3c332f,MediaServiceImageTags,Image Tags,TaxonomyFieldTypeMulti,False,False,09814cd3-568e-fe90-9814-8d621ff8fb84,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/salesbestpractices,/
4dedfe3e-7350-43c7-948a-db981312b102,7c51d632-27e0-f6f7-a5d6-ed67b68bd369,lcf76f155ced4ddcb4097134ff3c332f,Image Tags_0,Note,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/salesbestpractices,/
abe5380a-eef4-45f9-ba20-24418ddcf9fd,321bc046-2178-49bd-893f-7aa4fd61d04e,PolicyDisabledUICapabilities,Actions Disabled by Policy,Computed,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/templatetest,/
abe5380a-eef4-45f9-ba20-24418ddcf9fd,345b4112-babf-4642-ba31-c8f9eaf3b57a,_HasUserDefinedProtection,HasUserDefinedProtection,Lookup,False,True,00000000-0000-0000-0000-000000000000,d78ccbb9-e9c9-4549-a710-fa4fc44ef672,https://m365x94377144.sharepoint.com/sites/templatetest,/
